recording_id,user_id,segment_start,segment_end,disfluency_type,transcription_snippet,audio_url,audio_segment_path
400490,213211,1.34,12.44,repetition,हां में में बना ब बताती हूं आपको एक मिनट कुछ पल रुकिए थोड़ा ।,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,14.99,26.27,repetition,तो ट्रेन या बस सब छूटते हैं तो काफी परेसानी होती है एक बार मेरी भी ट्रेन पकड़ मुझे भी सुबह ट्रेन पकरनी थी और मैं देर रात तक,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,72.95,86.84,repetition,"मुश्किल होती थी इस कारण में कहीं भी समय पर नहीं पहुंच पाती थी कभीकभी, बहुत बार मुझे कॉलेज जाना पड़ता था, तो अब बस छूट जाती थी मेरी मेरी जिससे काफी मुझे",https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,86.9,101.57,repetition,तकलीफ होने लगी मैं टा समय पे नहीं पहुँच पाती थी कालेज जिससे मेरी पढ़ाई मेंरी छुट जाती थी और मुझे डाट भी पढ़ती थी अपने शिक्षकों से कि मै लेट से आती हु हमेशा पर,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,101.72,116.66,repetition,पर मै मेरी भी नहीं गलती थी क्योंकि क्योंकि बस छुट जाती थी मेरे एक सेकंड एक मिनट या कुछ पल में बस छुट जाती थी या बस लेट हो जाती थी ट्रैफिक की वजह से या कभीकभी,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,235.76,250.13,repetition,चढ़ गयी मै जैसे एक पैर रखा वैसे ट्रेन चलने लगी थोड़ा सा खतरा सा लगा लगा कि मैं एक मुश्किल से निकलने के लिए दूसरे मुश्किल में ना पर जाउ मुझे उस दिन,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,410.21,411.71,filler,आवाज़ आ रही है आपको मेरी,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,452.12,461.45,repetition,बोहोत सुनना पड़ता है जो काम करते हैं जो ऑफिसों में काम करते हैं उन्हें अपने बॉस से सुनना पड़ता है जो कॉलेज में जाते हैं हैं,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,461.45,474.98,repetition,उनको अपने शिक्षक से सुनना पड़ता है और बहुत लोगों की तो इग्जाम भी रहती है तो उनकी एग्जाम में भी देरी होती हैं जिस वजह से उन्हें एग्जाम देने से मना कर दिया जाता हैं नहीं दे पाते हैं वो एग्जाम तो परेशानी होती है,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,530.18,544.91,repetition,करेंगे ना कि आप सोचेंगे कि हम लोग दूसरा रास्ता ढूंढते हैं यह चला गया तो दूसरा तो आजकल तो बस या ट्रेन के लिए का बहुत सुविधाय मौजूद है आज को ओनलाइन हम लोग बुक कर सकते हैं।,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,742.61,756.53,filler,हम्म हम्म हाँ मैंने समझा आपक कोई भी ऐसा कुछ इन्सी ऐसा है हुआ है अनुभव जब आप ट्रेन या बस छूट जाए आपको ले देरी हो रही हो कही जाने में या आपको बहुत मुश्किल हुई,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,786.32,801.17,repetition,तो मैने पूछ रही थी आपके कोई अनुभव है जब आपने ट्रेन या गाड़ी या बस छूट रही गई हो आपको कहीं जाने में देरी हो रही हो बहुत तब तो आपने,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,887.93,902.48,repetition,या नही लेनी चाहिए अगर छूट जाए तो कभी कभी होता है जब हम लोग छूट जाता हैं ट्रेन या हमलोग घबरा जाते हैं या हमलोग सोचना बंद कर देते है तो हम लोग गलत बस या गलत ट्रेन ले लेते हैं उससे और देरी हो जाती है तो,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,902.93,913.4,repetition,ये सब नहीं करना चाहिए एक बार मैंने खुद गलत ट्रेन ले ली थी जब मेरी मेरी ट्रेन छूट गई तो और मैं कहीं और जाके कै कै उतरी,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,954.86,969.41,filler,ना कि उससे घबराना चाहिए हमें उसको समधान ढूंढना चाहिए पहले तो तो काफी बार मैंने बस नहीं मिलती है तो मैं मेट्रो ले लेती हूँ कि नहीं मिली तो छोड़ो मेट्रो भी किस्से चलूँगी पर उसका,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,983.6,994.13,filler,हमें बता कभीकभी बताते भी है कि ऐसा करोगी तो जल्दी आ पाओगी या कुछ जल्दी हो पाएगा तुम जल्दी पहुंच पाओगी हां पहोच हुह,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,1048.04,1060.58,filler,ह्म्म सही कहा आपने हमे समय से अगर हम हर चीज़ कर देंगे तो हमें कोई दिक्कत का सामना करना नहीं पड़ेगा कभी भी तो हम कोसी हमें कोशिश करना चाहिए कि हम,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,1060.58,1075.01,repetition,जल्दी से जल्दी ज जितना जल्दी हो सके कि कि हम पहुंच जाएं अपनी जगह पर जहाँ पे हमें जाना है ये हम ये नहीं बोल रहे कि आप को एकदम जल्दी पहुंच जाना चाहिए व,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,1075.01,1088.12,repetition,ई बस मिल गे पर थोड़ी तो जल्दी हम लोग निकल ही सकते है की हमारी बस या ट्रेन ना छूटे हमें परेशानीयों का सामना ना करें और हम,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400490,213211,1088.21,1103.03,repetition,कोई भी अपने इवेंट्स या प्रोग्राम में जल्दी पहुंच पर टाइम समय पर पहुंच जाए ना की देर से पहुंचे और वहां पर जाकर सुने सब की बातें या कभी ये जो नहीं होगा कि हमें तकलीफ होगी,https://storage.googleapis.com/upload_goai/511971/400490_audio.wav,
400503,137928,156.56,170.51,filler,आप रुके ना और आपकी बस छूट जाए तो हमें बड़ा अफसोस होता है तो हमें बहुत अच्छा भी नहीं लगता और हम पूरे जब हम थके हारे होते हैं जब हमारी ये सब ये सब चीज़े होती है तो हमारा दिन पुरा,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,198.77,204.92,filler,बिना अफसोस उसमें गवा बिना गवाये वक्त हमें दूसरी बस का इंतेज़ार करना चाहिए,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,273.71,288.59,repetition,जब कभी हम बाहर जाते है तो बस हमारी जब छूट ने वाली होती दौड़ के तेजी से भागना पड़ता है जिसे हमारी बस न छुट जाए और जिससे हम जब कभी हमलोग कॉलेज जाते थे तो हमें बस एक बस ही सहारा था जिससे हम जा,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,288.68,303.62,repetition,अपने घर से दूसरे जगह अ मतलब कॉलेज तक पहुंच सके तो हमें बस बस पे हम बैठते तो हमे बहुत ही बार हमे ये इन चीजों का सामना करना पड़ा है की जब कभी हम बस का वेट करते और बस भरी रहती थी तो हम वेट करते करते रह जाते थे कि,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,361.85,375.83,repetition,फेल लेने कभी जाए तो हमे दो मिनट या पांच मिनट पहले या एक घंटे पहले बस के इंतजार में खड़े होने चाहिए या जब कभी उनकी शेड्यूल चेंज होती है टाइमिंग चेंज होती है तो हमें,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,403.67,417.98,filler,हाँ बोलिये हालो हां आवाज़ आ रही हैं आप आपको आ रही है मेरी आवाज,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,403.67,417.98,repetition,हाँ बोलिये हालो हां आवाज़ आ रही हैं आप आपको आ रही है मेरी आवाज,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,418.7,420.05,filler,हम्मम,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,519.47,519.95,filler,हम्म,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,585.17,598.94,filler,गलत भी है तो हम किस टाइम पे पहुँचे तो हमें जल्दी बस मिल सकती है और हमारी बस ना छूट जाए या ट्रेन हमें अगर कभी बस या ट्रेन छूट जाए तो हम अह हम जब कभी अकेले जाते तो हम बताने में भी हिचक,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,599.0,613.58,repetition,फिर जाते हैं अपने परिवार से कि हमारे बस छूट गई या ट्रेन छूट गई तो माता उमम आपके परिवार वाले बहुत परेशान होते रहते हैं होते रहते हैं हां इसी वजह से हमें ये देख देखना चाहिए कि जब जब,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,624.92,638.03,repetition,या या उन उनका अनुभव ले सकते कि अगर पर्स छूट जाए तो मैं क्या करूं उस वक्त इसलिए हमें ध्यान से पूर्वक चलना चाहिए ना कि ना की ना कि ये चीज छू पाना चाहिए कि हमें,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,651.44,665.15,repetition,क्योंकि वो बाद में परेशान न हो और आप और आपको भी थोड़ा अच्छा लगे कि वो आपको सलाह दे कि आपको आगे आगे कर आगे करने के लिए क्या करना चाहिए या जब कभी हम जरूरी इवेन्टस,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,843.95,856.97,repetition,जब कभी बस या ट्रेन छूट भी जाए तों हमें दौड़ा भागी में अपना अपनो को नुकसान नहीं पहुंचना चाहिए और ज्यादा से ज्यादा अगर छूट भी जाए तो हमें ने दूसरी बस.,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
400503,137928,974.33,974.9,filler,हम्म।,https://storage.googleapis.com/upload_goai/511971/400503_audio.wav,
857737,212988,58.0,72.73,repetition,अभी भी मैं कभीकभी खेल लेता हूं तो आमने सामने के गांव में भी जाता था बाहर भी जाता था तो खेलने का अनुभव कुछ ऐसा ही रहा है जी,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,212.98,217.48,filler,हम्म तो आपको भी सांप सीढ़ी वगैरह खेलना पसंद था,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,296.77,302.32,filler,नहीं आह फिलहाल तो यही काफी है आप आगे प टॉपिक मंगवाये,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,371.92,385.9,repetition,हा ये क्या होता है कि स्कूल से आने के बाद कभी कभार हम लोग भी खेल लेते हैं और मतलब छुपण छुपाई भी खेलते थे पेटे पाई पीड़्यू खेलते थे अलग अलग तरीके का खेल खेलते थे,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,419.77,426.64,repetition,हाँ तो ऐसा कभी हुआ है कि खेलकूद दिवस का कोई गेम में है आप पार्टिस्पेट किए हैं,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,506.56,507.01,filler,हम्म हम्म,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,545.2,559.39,repetition,ये तो मतलब काफी अच्छा बात है हां आ मेरे साथ भी कुछ ऐसा ही अनुभव रहा था हां आ मतलब मैं जब खेला करता था तो स्कूल टीम में,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,576.34,589.75,filler,तो यह होता है लेकिन उसके साथ ही मतलब अं अं हम लोग जब ही मतलब अ अ,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,576.34,589.75,repetition,तो यह होता है लेकिन उसके साथ ही मतलब अं अं हम लोग जब ही मतलब अ अ,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,701.5,712.69,filler,की हां वॉलीबॉल के टूर्नामेंट जब भी मैं खेलने जाता था तो थोडा लेट ही जाता था तो अहह ढलते सूरज के नीचे खेलते थे लेकिन,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,712.72,725.56,repetition,ये आपने सही बताया की उस टाइम पे तो धूप हमे लगता नही था। क्योंकि खेल का जुनून सवार रहता था हालांकि अभी अगर मौका मिलता है तो अभी जाने का मन नही करता है क्योंकि अभी मतलब बहुत ज्यादा गर्मी लगता है,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,761.26,775.36,repetition,"हां बात तो सही है , आज कल के बच्चे जो है ना वह थोड़ा सा मतलब मोबाइल पर ज्यादा फोकस होना चाहते हैं ना कि फिजिकली जो भी एक्टिविटी वाला गेम होता है जैसे क्रिकट गया या फिर अ",https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,841.54,845.86,filler,ये सब चीज़े हो रही है अभी,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,913.57,927.19,filler,हम्म हम्म बचपन मुझे तो मुझे तो क्रिकेट ज्यादा पसंद था,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,962.02,970.48,filler,तो हम लोग को जो करना था मोबाइल के साथ करना था सॉरी आह बाहर जाके करना था,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
857737,212988,1009.99,1014.43,repetition,अच्छा एक चीज पूछना था मुझे जोशटॉक के बारे में,https://storage.googleapis.com/upload_goai/1001923/857737_audio.wav,
856801,286493,50.86,51.34,filler,हम्म।,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,104.38,111.25,repetition,लो ग ल लूडो किस टाइम में खेल दे रहे हैं किस समय में खेल दे रहे हैं कैसे क्या कैब,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,135.16,147.52,filler,हाँ जैसे बताना चाहूँगा आत कि हम लूडो खेलते थे लूडो हम खेलते थे रात के टाइम में जब रात के टाइम में क्रिकेट नहीं खेल सके अंधेला हो जाता था अंधे ला तो हमें लूडो खेलते थे,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,162.85,177.79,repetition,फिर वहीं पर बैठकर एकदम ऐसे चौराहा जैसे होता था हमारे पास हमारे यहाँ वहीं पर बहुत सारे लोग बैठे रहते थे लगभग बहुत से लोग रहते थे तो वहाँ पर हमने ऐसे दो चार लोग मिलकर ऐसे लूडो खेल लिया करते थे टाइम पास के लिए तो ऐसे हम रात को ऐसे,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,190.75,204.64,filler,"क्योंकि गर्मियों में टाइम देखे ज़्यादा टाइम पास नहीं होता था तो तो टाइम पास के लिए हम लूडो खेल लिया करते थे, कैरम खेल लिया करते थे क्रिकेट तो हम शाम को खेला करते थे क्योंकि गर्मियों में दोपहर में बहुत ज्यादा धूप रहती थी दोपहर में क्रिकेट नहीं खेल जा सकता था तो शाम को खेल लिया करते थे ।",https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,190.75,204.64,repetition,"क्योंकि गर्मियों में टाइम देखे ज़्यादा टाइम पास नहीं होता था तो तो टाइम पास के लिए हम लूडो खेल लिया करते थे, कैरम खेल लिया करते थे क्रिकेट तो हम शाम को खेला करते थे क्योंकि गर्मियों में दोपहर में बहुत ज्यादा धूप रहती थी दोपहर में क्रिकेट नहीं खेल जा सकता था तो शाम को खेल लिया करते थे ।",https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,302.38,310.63,filler,जी हमारा अगला टॉपिक है अंधेरे में दोस्तों का पीछा करना और छिपना,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,379.03,379.48,filler,हम्म,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,410.05,418.09,repetition,और बताता हूं मैं अगला टॉपिक अपना खेल कुद देवस की रेस में जीतना या हारना,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,429.19,439.99,repetition,हा जैसे कि जब मैं स्कूल में पढ़ता था तो हमारे स्कूल में स्पोर्ट डे करके होते थे यह मतलब एक हफ्ते तक चलते थे लगभग में साल में एक ही बार होता था हमारे लिए एक तरह से बोइच थे,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,484.72,490.9,filler,"हैं, मैं मतलब दस से पंद्रह गेम के बीच में होते थे ,जिसमें से हम दस गेम से ज़्यादा ही जीते थे, उस वार तो ।",https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,577.54,577.93,filler,हूँ,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,605.77,606.94,repetition,उम उम हा हा,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,700.03,700.42,filler,हम्म,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,733.24,741.34,filler,अंत में और अगला टॉपिक पढ़ता हूं अपना सोचना कि क्या आजकल के बच्चे अभी बाहर खेलते हैं,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,822.79,823.24,filler,हम्म,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,849.88,863.74,filler,हूं हूं जी जैसे हम देखते हैं कि आजकल जे बच्चे बाहर मतलब खेलने नहीं जाते वो लोग मतलब घर के अंदर ही रहते हैं एक तरह से वो कमजोर ही रह जाते है और वो ज़्यादातर टीवी मोबाइल यही देखते रहते हैं,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,863.95,877.0,repetition,इस तरह से वो मेंटली भी स्ट्रांग नहीं हो पाते उनका हमेशा सीर दर्द देता है आजकल छोटेछोटे बच्चों को देख लो आँखे कमजोर हो रही है ज़्यदा मोबाइल देखने वजह से छोटे बच्चों में चश्मा लगता है और वहीं पर अपना पहले के बच्चे में पहले के मतलब जो रहते थे आदमी लोग,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,877.12,883.15,filler,उनको देखा तो अब तो बुजुर्ग भी हो चुका है लेकिन उनको उनके अब तक आंख अभी तक खराब तक भी नहीं हुआ है चश्मा तक नहीं लगा हैं,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,917.65,918.1,filler,हम्म,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,956.08,956.41,filler,हम्म,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,960.19,963.25,filler,सहीं बोल रहे हैं आप हम्म हम्म बिल्कुल सही,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,998.74,999.67,filler,अ अ,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,998.74,999.67,repetition,अ अ,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
856801,286493,1002.13,1004.98,repetition,तो यहां पर हमारा लगभग पूरा टॉपिक कवर हो चुका है।,https://storage.googleapis.com/upload_goai/1001923/856801_audio.wav,
301080,241864,46.05,59.67,repetition,जी जी ज जब जाकर चलाना सीखे,https://storage.googleapis.com/upload_goai/409660/301080_audio.wav,
301080,241864,112.89,127.65,repetition,जी जी खुद से सवार लेने का मजा ही कुछ अलग है।जी जब एक जब किसी के पाप ने पास साइकल नहीं होती दूसरे के पास होती है। जब वो कोई चलाने दे।,https://storage.googleapis.com/upload_goai/409660/301080_audio.wav,
301080,241864,238.08,251.22,repetition,ब्रेक दबाने के जगह कलस जबा दी सामने का ब्रेक मार रहा है पिछे मार रहे हैं साथ होता है जल जल पामन है कॉमन इसमें तो जी,https://storage.googleapis.com/upload_goai/409660/301080_audio.wav,
301080,241864,287.58,298.98,repetition,ऐसा होता है ऐसा बोल ले कुछ नहीं होता है मगर ठोके विना तो साइकिल कोई सीखा ही नहीं तो गिरा पड़ा जी,https://storage.googleapis.com/upload_goai/409660/301080_audio.wav,
301057,172174,0.03,14.58,filler,"सर,जब ये होता है, जब गिरते हैं ,जब ज़्यादा चोट लगती है तो वहां से फिर आ जाती है साइकल चलाना ना जी सर",https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,28.14,42.93,filler,हां सर सर अ अ सर मैं बताऊं तो हम जब पहली बार सयिकिल चला रहे थे तो बहुत गिरते थे,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,28.14,42.93,repetition,हां सर सर अ अ सर मैं बताऊं तो हम जब पहली बार सयिकिल चला रहे थे तो बहुत गिरते थे,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,70.23,84.06,filler,"तो सब पहले वही उसका वही रहता है कि हम साइकिल चलाएं साइकिल से जहां आना है तो वहां से आए आएं जाएं तब अच्छा लगता है, अपने खुद के अह खुद से जाएं खुद से आएं",https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,70.23,84.06,repetition,"तो सब पहले वही उसका वही रहता है कि हम साइकिल चलाएं साइकिल से जहां आना है तो वहां से आए आएं जाएं तब अच्छा लगता है, अपने खुद के अह खुद से जाएं खुद से आएं",https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,100.95,115.35,filler,जी सर बताइए खुद से आह सवारी लेने का मजा लेना सर इसके बारे में आप कुछ बताएंगे,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,160.65,174.03,repetition,खुसी अलग से मिलती है कि हाँ हमें वो साइकिल दिया चलाने के लिए बहुत अच्छा लगा चलाकर दो चार राउंड और मार लूँ चलाते टाइम उसकी साइकिल जब खुद को हो जाये तो साइकल मन ही नहीं करती चलाने के लिए ।,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,248.85,260.94,repetition,हु जी जानते हो पहली बार जब हम साइकल चला रही थी तो जिस समय हम पूरा साइकल चलाना सीख गई थी बट ज्यादा तो नहीं सीखी थी,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,273.57,286.41,filler,बहोत दिन तक ऐसे कहेंगे जिसके जैसे जिसके साइकिल में हम टक्कर मारते थे अपनी तो कहते हैं आह हम सारी बोलकर ये पूछे ये कह देते थे कि हम पहली बार साइकिल चला रहा है हमें नहीं आता,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,324.9,337.14,filler,सर ये ये भी होता था हमारे अंदर जब हम साइकल चलाती थे तो ज़्यादातर पाउडल रखती थी कि जो पैर चलाती थी वही पैर हम अपना पैर देखती थी कि हमारा पैर कैसे चल रहा है।.,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,338.25,349.17,filler,इसी वज़ह से हम जाकर लड़ जाते थे।,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,349.53,362.58,filler,"मन करता है, सर यह भी होता है, अ अ सामने तो, तब उस समय सामने भी नहीं होगा, सर पूरा क्लियर सीख जाते हैं, तो निगाह इधर उधर तब करते हैं।",https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,349.53,362.58,repetition,"मन करता है, सर यह भी होता है, अ अ सामने तो, तब उस समय सामने भी नहीं होगा, सर पूरा क्लियर सीख जाते हैं, तो निगाह इधर उधर तब करते हैं।",https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,362.91,376.86,filler,बट अह हम अपनी बारे में बताऊ तो साइकिल हम चलाते टाइम हम ज़्यादातर पैरडल ही देते थे जब निडर होके चलाने लगें कि अब डर नहीं है अब हमें चलाना आ गया,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,391.83,392.91,filler,उम्म हम्म,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,396.21,411.06,repetition,जी सर !सर अगला टॉपिक है गिर कर फिर से उठने का तरीका सीखना ।सर इसके टॉपिक पे बात लगभग लगभग हो गई है।,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
301057,172174,429.63,444.6,repetition,सर वही तो हाल मेरा भी है अब अबी तो अब बट ज्यादा तो जानकारी नहीं है जी सर जी सर आपसे बात करने के लिए धन्यवाद आपसे मिलकर बहुत खुशी हुई,https://storage.googleapis.com/upload_goai/409660/301057_audio.wav,
367249,175313,55.08,57.84,repetition,सबसे पहले तो ड्राइवर को ड्रिंक करना ही नहीं है,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,61.5,76.35,repetition,बिल्कुल ड्राइवर जो ओते ऐ उनको ड्रिंक करना ही नहीं चाहिए ड्राइवर जो होते ऐ उनको ड्रिंक ही नई करना चाहिए रोड शेफटी के बारे में आप चल रहे है तो आप ड्राइव कर रहे हैं तो आपको नहीं लेना चाहिए,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,79.5,87.15,repetition,प्रथम बातें हैं दूसरी बातें हैं कि आप रोड पे चल रहे हैं तो व वो नियमों को पालन करना चाहिए,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,151.23,165.42,repetition,रोड पे भाई आप बिना नियम से चलेंगे बिना नियम से चलेंगे आप रोड पर तो दूरघटना हो जाएगा उसका जिम्मीदार सरकार होगा तो इसलिए सरकार रोड के बहुत सारे नियम लगा दिये हैं कि आप,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,270.12,277.08,repetition,सड़क सड़क के किनारे जो ढाबा उबा होते हैं होटल वगैरह होते हैं वहाँ पे खाना खाने का अनुभव आपको कुछ है,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,299.85,313.8,filler,सड़क के किनारे जो ढाबा होता है मेरा अनुभव जहां तक है मेरा एक्सपीरियंस है सड़क किनारे जो ढाबा होते हैं वहां पे खाना खाने का एक अलग ही मज़ा होता है कि वहां पे जो भी मिलता है तो,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,299.85,313.8,repetition,सड़क के किनारे जो ढाबा होता है मेरा अनुभव जहां तक है मेरा एक्सपीरियंस है सड़क किनारे जो ढाबा होते हैं वहां पे खाना खाने का एक अलग ही मज़ा होता है कि वहां पे जो भी मिलता है तो,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
367249,175313,358.59,372.81,repetition,और लोगों भी और लोगों भी एडवाइज देते हैं कि आप लोग ढाबा पे खाना खाये रोड पर वो अच्छे लोग हैं अच्छे बनाते हैं अच्छे खाना देते हैं उनका खाना बहुत स्वादिष्ट होता है और ज्यादा पहली बात तो ज्यादा वो लोग महंगे नहीं होते हैं,https://storage.googleapis.com/upload_goai/477740/367249_audio.wav,
366972,217221,33.57,43.74,filler,जो अच्छी लगे स्नैक्स में वही हम यूज़ कर सकते हैं और भी कुछ हैं जैसे कोल्ड ड्रिन्क्स हैं और सॉफ्ट ड्रिंक्स हैं या,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
366972,217221,33.57,43.74,repetition,जो अच्छी लगे स्नैक्स में वही हम यूज़ कर सकते हैं और भी कुछ हैं जैसे कोल्ड ड्रिन्क्स हैं और सॉफ्ट ड्रिंक्स हैं या,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
366972,217221,84.27,87.33,repetition,आपकी आवाज जो है बहुत थोड़ी,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
366972,217221,118.89,119.49,filler,हम्म्म हम्म हम्म,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
366972,217221,133.26,143.07,filler,बिल्कुल बिल्कुल एक्सिडेंट तो वैसे बहुत बढ़ चुके हैं कोशिश तो यही करनी चाहिए इन सब चीज़ों से दूर ही रहा जाए,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
366972,217221,202.92,206.61,filler,हम्म,https://storage.googleapis.com/upload_goai/477740/366972_audio.wav,
